Loop number | Prosperity | Total Cooperators | Average RoleConProb | Average RoleNeighborConProb
335, 6.758698092031426, 52, 0.47125, 0.445625
340, 7.0246913580246915, 51, 0.4525, 0.464375
345, 6.993265993265993, 51, 0.4425, 0.4775
350, 6.910213243546577, 47, 0.43625, 0.49125
355, 7.534231200897867, 48, 0.4275, 0.5125
360, 7.309764309764309, 47, 0.415, 0.505625
365, 6.757575757575758, 46, 0.41375, 0.508125
370, 6.423120089786756, 45, 0.415, 0.54125
375, 6.305274971941639, 45, 0.4325, 0.530625
380, 6.26374859708193, 45, 0.445, 0.5325
385, 6.363636363636363, 44, 0.45375, 0.531875
390, 6.4579124579124585, 43, 0.45125, 0.5296875
395, 6.227833894500561, 42, 0.465, 0.5271875
400, 6.105499438832772, 45, 0.46125, 0.5321875
405, 5.753086419753087, 44, 0.4625, 0.5375
410, 6.367003367003367, 46, 0.46625, 0.5715625
415, 6.234567901234568, 47, 0.46875, 0.5578125
420, 5.938271604938271, 47, 0.4575, 0.53125
425, 6.1739618406285075, 48, 0.4525, 0.53125
430, 6.23905723905724, 49, 0.4575, 0.5471875
435, 5.6913580246913575, 50, 0.45, 0.55
440, 5.6487093153759815, 48, 0.4475, 0.539375
445, 5.62401795735129, 49, 0.43125, 0.5265625
450, 5.2727272727272725, 48, 0.44125, 0.503125
455, 5.139169472502806, 49, 0.43375, 0.4840625
460, 5.019079685746353, 49, 0.44375, 0.4775
465, 5.0740740740740735, 52, 0.44375, 0.479375
470, 4.985409652076319, 52, 0.44375, 0.4671875
475, 5.1526374859708195, 54, 0.44375, 0.4528125
480, 5.028058361391695, 55, 0.43875, 0.413125
485, 4.914702581369248, 56, 0.4525, 0.401875
490, 5.053872053872054, 58, 0.47, 0.40375
495, 5.1806958473625135, 58, 0.498125, 0.404375
500, 5.133557800224467, 57, 0.511875, 0.39
505, 5.0740740740740735, 59, 0.526875, 0.39
510, 5.101010101010101, 61, 0.550625, 0.3778125
515, 5.15712682379349, 61, 0.534375, 0.3771875
520, 5.179573512906846, 62, 0.531875, 0.3696875
525, 5.253647586980921, 62, 0.509375, 0.369375
530, 5.506172839506173, 62, 0.500625, 0.370625
535, 5.139169472502806, 61, 0.486875, 0.3778125
540, 4.75645342312009, 58, 0.473125, 0.393125
545, 4.178451178451178, 55, 0.473125, 0.390625
550, 3.890011223344557, 52, 0.471875, 0.396875
555, 3.72615039281706, 49, 0.473125, 0.3771875
560, 3.5982042648709314, 48, 0.460625, 0.3803125
565, 4.112233445566779, 51, 0.449375, 0.3940625
570, 4.103254769921437, 50, 0.448125, 0.3921875
575, 4.07631874298541, 48, 0.435625, 0.3975
580, 3.7856341189674523, 46, 0.435625, 0.38875
585, 3.9079685746352415, 48, 0.428125, 0.39125
590, 4.007856341189674, 49, 0.424375, 0.399375
595, 4.141414141414142, 49, 0.431875, 0.41
600, 4.196408529741863, 46, 0.426875, 0.4234375
605, 4.208754208754209, 45, 0.440625, 0.430625
610, 4.65993265993266, 46, 0.441875, 0.4325
615, 4.97979797979798, 48, 0.455625, 0.4409375
620, 5.084175084175084, 47, 0.444375, 0.4509375
625, 5.087542087542087, 48, 0.435625, 0.4478125
630, 5.164983164983164, 48, 0.418125, 0.4475
635, 5.143658810325477, 50, 0.414375, 0.44
640, 4.965207631874299, 51, 0.410625, 0.434375
645, 5.03030303030303, 50, 0.393125, 0.4415625
650, 4.653198653198653, 48, 0.386875, 0.4359375
655, 4.26374859708193, 46, 0.375625, 0.435
660, 4.075196408529742, 44, 0.378125, 0.4275
665, 4.107744107744108, 43, 0.369375, 0.4346875
670, 4.1313131313131315, 46, 0.36875, 0.4346875
675, 4.005611672278339, 44, 0.36375, 0.431875
680, 3.939393939393939, 42, 0.355, 0.4196875
685, 3.9068462401795734, 42, 0.355, 0.4225
690, 3.9057239057239053, 42, 0.35375, 0.4178125
695, 3.890011223344557, 43, 0.34875, 0.41125
700, 3.8686868686868685, 44, 0.35, 0.41125
705, 3.877665544332211, 42, 0.34375, 0.41125
710, 3.9652076318742986, 42, 0.34375, 0.410625
715, 4.061728395061729, 44, 0.35, 0.4015625
720, 3.9820426487093155, 45, 0.365, 0.395
725, 4.208754208754209, 46, 0.38125, 0.39625
730, 3.8058361391694726, 46, 0.39, 0.3740625
735, 3.6936026936026933, 47, 0.39625, 0.3603125
740, 3.6015712682379344, 49, 0.4125, 0.353125
745, 3.4994388327721664, 52, 0.4175, 0.3415625
750, 3.5230078563411897, 54, 0.4175, 0.3275
755, 3.4388327721661054, 54, 0.41125, 0.3221875
760, 3.5230078563411897, 54, 0.40875, 0.318125
765, 3.207631874298541, 53, 0.40125, 0.3175
770, 3.099887766554433, 51, 0.40625, 0.315625
775, 3.0549943883277217, 50, 0.40375, 0.31625
780, 2.90347923681257, 50, 0.40875, 0.30875
785, 2.907968574635241, 49, 0.40875, 0.3125
790, 2.8496071829405163, 48, 0.41875, 0.3165625
795, 2.762065095398429, 47, 0.41625, 0.3159375
800, 2.750841750841751, 48, 0.4125, 0.34578125
805, 2.6083052749719418, 50, 0.42125, 0.34890625
810, 2.5140291806958475, 51, 0.42625, 0.34828125
815, 2.1077441077441077, 50, 0.425, 0.338125
820, 2.176206509539843, 51, 0.4275, 0.35453125
825, 2.1627384960718294, 50, 0.42125, 0.37234375
830, 1.8832772166105498, 51, 0.4125, 0.366953125
835, 1.8540965207631872, 52, 0.40875, 0.373359375
840, 1.8686868686868685, 51, 0.40375, 0.368125
845, 1.8608305274971944, 51, 0.3975, 0.37671875
850, 1.9292929292929293, 51, 0.39375, 0.374296875
855, 1.898989898989899, 53, 0.38375, 0.39078125
860, 1.9124579124579124, 53, 0.36875, 0.400546875
865, 1.870931537598204, 53, 0.36875, 0.4065625
870, 1.7463524130190797, 51, 0.376875, 0.4063671875
875, 1.8641975308641974, 52, 0.43, 0.410703125
880, 2.0280583613916945, 51, 0.468125, 0.4151953125
885, 2.2255892255892253, 52, 0.515, 0.424609375
890, 1.9528619528619526, 50, 0.535625, 0.4200390625
895, 1.580246913580247, 48, 0.528125, 0.40748046875
900, 1.7530864197530864, 49, 0.5353125, 0.405625
905, 1.7149270482603816, 51, 0.5384375, 0.3870703125
910, 1.7272727272727273, 50, 0.5434375, 0.3864453125
915, 1.6217732884399552, 52, 0.5459375, 0.3851953125
920, 1.6711560044893377, 56, 0.5446875, 0.3818359375
925, 1.7485970819304153, 55, 0.5503125, 0.37765625
930, 1.5667789001122332, 53, 0.540625, 0.37763671875
935, 1.4870931537598204, 54, 0.544375, 0.37130859375
940, 1.542087542087542, 52, 0.535, 0.36291015625
945, 2.078563411896745, 53, 0.53875, 0.35869140625
950, 2.3120089786756455, 54, 0.51875, 0.39423828125
955, 2.4792368125701456, 53, 0.51375, 0.39853515625
960, 2.6632996632996635, 54, 0.509375, 0.40849609375
965, 2.6262626262626263, 56, 0.499375, 0.40396484375
970, 2.666666666666667, 58, 0.490625, 0.40068359375
975, 2.718294051627385, 59, 0.484375, 0.40708984375
980, 2.5308641975308643, 57, 0.48625, 0.409453125
985, 2.536475869809203, 58, 0.49, 0.4003125
990, 2.4276094276094278, 55, 0.485, 0.3978125
995, 2.4781144781144784, 55, 0.48125, 0.410546875
1000, 2.4826038159371495, 55, 0.466875, 0.4207421875
1005, 2.507295173961841, 55, 0.44625, 0.413046875
1010, 2.5028058361391694, 54, 0.4225, 0.40435546875
1015, 2.5723905723905727, 54, 0.413125, 0.40728515625
1020, 2.6363636363636362, 54, 0.423125, 0.40673828125
1025, 2.323232323232323, 53, 0.454375, 0.40634765625
1030, 2.292929292929293, 52, 0.5178125, 0.401875
1035, 2.4219977553310885, 53, 0.5459375, 0.4063671875
1040, 2.4826038159371495, 55, 0.5646875, 0.393125
1045, 2.5735129068462403, 55, 0.6196875, 0.39623046875
1050, 2.6195286195286194, 56, 0.66875, 0.3845703125
1055, 2.5331088664421997, 54, 0.7203125, 0.38173828125
1060, 2.5230078563411897, 55, 0.770625, 0.38259765625
1065, 2.538720538720539, 54, 0.765625, 0.37416015625
1070, 2.7856341189674523, 55, 0.8215625, 0.3606640625
1075, 2.6240179573512905, 53, 0.8909375, 0.35837890625
1080, 2.686868686868687, 51, 0.9171875, 0.36517578125
1085, 1.8641975308641974, 49, 0.94421875, 0.36029296875
1090, 1.8092031425364759, 50, 0.92703125, 0.34630859375
1095, 1.9461279461279462, 53, 1.0309375, 0.349677734375
1100, 1.9573512906846242, 51, 1.10796875, 0.3751953125
1105, 1.9079685746352413, 51, 1.1878125, 0.38515625
1110, 1.4859708193041525, 49, 1.214375, 0.3965625
1115, 1.4635241301907969, 47, 1.304375, 0.393203125
1120, 1.462401795735129, 46, 1.364375, 0.400859375
1125, 1.5768799102132434, 47, 1.4334375, 0.4034375
1130, 1.606060606060606, 49, 1.3871875, 0.40951171875
1135, 1.5488215488215489, 49, 1.359375, 0.39685546875
1140, 1.5331088664422, 51, 1.32953125, 0.391787109375
1145, 1.7474747474747476, 49, 1.27453125, 0.385791015625
1150, 1.6610549943883275, 48, 1.21484375, 0.372548828125
1155, 1.6812570145903478, 49, 1.13640625, 0.360595703125
1160, 1.6722783389450058, 49, 1.13453125, 0.361064453125
1165, 1.682379349046016, 47, 1.100625, 0.35916015625
1170, 1.728395061728395, 47, 1.0790625, 0.3637109375
1175, 1.7789001122334458, 45, 1.07890625, 0.357255859375
1180, 1.791245791245791, 45, 1.0553125, 0.3546875
1185, 1.496071829405163, 45, 0.9853125, 0.3534375
1190, 1.4848484848484849, 45, 0.9578125, 0.3553515625
1195, 1.4691358024691359, 46, 0.92078125, 0.359306640625
1200, 1.5409652076318743, 47, 0.89359375, 0.364052734375
1205, 1.575757575757576, 47, 0.88671875, 0.392939453125
1210, 1.6004489337822674, 47, 0.85765625, 0.399267578125
1215, 1.610549943883277, 46, 0.86171875, 0.408759765625
1220, 2.0617283950617282, 47, 0.85734375, 0.4491015625
1225, 2.268237934904602, 47, 0.82359375, 0.517227783203125
1230, 2.3524130190796857, 44, 0.7659375, 0.5871337890625
1235, 2.0448933782267114, 43, 0.6965625, 0.6053131103515625
1240, 2.1773288439955105, 44, 0.684375, 0.6441346740722657
1245, 2.3804713804713806, 43, 0.66265625, 0.7359089660644531
1250, 2.6026936026936025, 42, 0.65796875, 0.8022368621826171
1255, 2.759820426487093, 42, 0.645546875, 0.9033076477050781
1260, 2.9068462401795734, 39, 0.631015625, 0.9147866439819335
1265, 2.942760942760943, 41, 0.625703125, 0.9349616622924805
1270, 2.994388327721661, 43, 0.597578125, 0.9322270965576172
1275, 3.089786756453423, 44, 0.587265625, 0.9542673873901367
1280, 3.3052749719416386, 46, 0.568984375, 1.0055937957763672
1285, 3.3019079685746355, 48, 0.545078125, 0.9873324584960937
1290, 3.3883277216610552, 46, 0.51765625, 1.0068822860717774
1295, 3.424242424242424, 48, 0.514609375, 1.0446934509277344
1300, 3.5084175084175087, 49, 0.48390625, 1.0446223831176757
1305, 3.5185185185185186, 51, 0.4815625, 1.014134292602539
1310, 3.5488215488215484, 51, 0.43984375, 0.9959266424179077
1315, 3.6442199775533113, 49, 0.431640625, 0.9639424586296081
1320, 4.36026936026936, 51, 0.4186328125, 0.9210236811637879
1325, 4.381593714927049, 50, 0.4028125, 0.9449676430225372
1330, 4.57912457912458, 50, 0.39765625, 0.945506300330162
1335, 4.721661054994388, 50, 0.3914453125, 1.0365301638841629
1340, 4.902356902356902, 50, 0.3787890625, 1.0849133112281562
1345, 5.015712682379349, 50, 0.372109375, 1.1449351854249834
1350, 4.433221099887766, 48, 0.3658984375, 1.226624697074294
1355, 4.529741863075197, 49, 0.3626171875, 1.2649183396995067
1360, 4.6206509539842875, 50, 0.353828125, 1.332113587781787
1365, 4.755331088664422, 54, 0.3422265625, 1.4197556139156222
1370, 4.8900112233445565, 55, 0.338359375, 1.410843613371253
1375, 4.993265993265993, 54, 0.29806640625, 1.370244080685079
1380, 5.160493827160494, 52, 0.28224609375, 1.3802094792574644
1385, 5.245791245791246, 55, 0.26115234375, 1.382553947530687
1390, 5.234567901234568, 56, 0.26115234375, 1.324823795966804
1395, 5.153759820426488, 55, 0.22353515625, 1.284754997007549
1400, 5.380471380471381, 54, 0.22037109375, 1.2305411404930056
1405, 5.059483726150392, 53, 0.20314453125, 1.2255107151530682
1410, 4.9674523007856335, 53, 0.20103515625, 1.1888585361652075
1415, 4.934904601571268, 54, 0.19962890625, 1.1603960140235723
1420, 4.896745230078563, 55, 0.1870703125, 1.1278456904552876
1425, 4.2996632996633, 51, 0.18513671875, 1.0945723223499955
1430, 3.482603815937149, 52, 0.17423828125, 1.0839247216843069
1435, 3.4354657687991024, 53, 0.1658984375, 1.0271404061280192
1440, 4.040404040404041, 54, 0.1623828125, 0.9215508551336825
1445, 4.016835016835016, 54, 0.15412109375, 0.9151579779200256
1450, 3.9102132435465764, 54, 0.15359375, 0.8899455814808607
1455, 4.052749719416386, 53, 0.1546484375, 0.8890282871201635
1460, 3.9910213243546577, 53, 0.1556640625, 0.8812756440974772
1465, 4.08641975308642, 55, 0.1233203125, 0.8804791954904795
1470, 4.117845117845118, 54, 0.1271875, 0.856022412031889
1475, 4.156004489337823, 55, 0.1261328125, 0.8654562987014651
1480, 4.129068462401795, 57, 0.12015625, 0.8568727468885481
1485, 4.097643097643098, 57, 0.116640625, 0.8505359632149339
1490, 4.108866442199775, 59, 0.12015625, 0.8472132458724082
1495, 3.778900112233446, 57, 0.1178125, 0.8228590237163007
1500, 3.72615039281706, 57, 0.11763671875, 0.8324807156436145
1505, 3.7250280583613917, 57, 0.10697265625, 0.8268928273022175
1510, 3.6823793490460157, 58, 0.09958984375, 0.8238226674310863
1515, 3.6565656565656566, 56, 0.09888671875, 0.8257133496925235
1520, 3.61952861952862, 54, 0.09537109375, 0.8137027328833938
1525, 3.520763187429854, 54, 0.09431640625, 0.8107825691811741
1530, 2.850729517396184, 49, 0.09361328125, 0.8152436554245651
1535, 2.7878787878787876, 50, 0.09255859375, 0.7882692619040609
1540, 3.5095398428731763, 50, 0.0909765625, 0.775212665554136
1545, 3.5499438832772165, 51, 0.08798828125, 0.7611826813034713
1550, 3.5028058361391694, 52, 0.087109375, 0.7616413284838199
1555, 3.4882154882154883, 52, 0.085703125, 0.7392930022068321
1560, 2.861952861952862, 51, 0.085703125, 0.7248604643158615
1565, 2.9539842873176205, 48, 0.07919921875, 0.7295213141106069
1570, 2.994388327721661, 48, 0.07599609375, 0.7295986693538725
1575, 2.919191919191919, 50, 0.07599609375, 0.683895632699132
1580, 2.8933782267115604, 51, 0.07599609375, 0.6935173246264458
1585, 2.9113355780022445, 53, 0.0758203125, 0.6935173246264458
1590, 2.8215488215488214, 54, 0.07599609375, 0.6641177104040981
1595, 2.8260381593714925, 51, 0.06439453125, 0.6597450198791921
1600, 2.797979797979798, 51, 0.06263671875, 0.6467445170693099
1605, 2.7856341189674523, 51, 0.060703125, 0.6463947573490441
1610, 2.705948372615039, 52, 0.05947265625, 0.6564750964567065
1615, 3.2289562289562292, 53, 0.05771484375, 0.6535549327544868
1620, 3.748597081930415, 54, 0.056484375, 0.6179322352074087
1625, 3.7429854096520763, 51, 0.0554296875, 0.607337155379355
1630, 3.781144781144781, 52, 0.054375, 0.6212549525499343
1635, 3.920314253647587, 52, 0.055341796875, 0.6747756138956175
1640, 4.08641975308642, 54, 0.056044921875, 0.7156678045867011
1645, 4.240179573512907, 53, 0.055869140625, 0.7593527111574077
1650, 4.39618406285073, 52, 0.056572265625, 0.793629988648463
1655, 4.560044893378227, 53, 0.056220703125, 0.8048416849644855
1660, 4.692480359147026, 52, 0.053525390625, 0.8711203213920817
1665, 4.782267115600449, 54, 0.049658203125, 1.0032591572252567
1670, 5.5712682379349046, 54, 0.050009765625, 1.0436251616390655
1675, 5.71043771043771, 56, 0.049833984375, 1.2413246781437193
1680, 4.9472502805836145, 53, 0.050625, 1.263875518598361
1685, 4.955106621773289, 56, 0.050537109375, 1.354078880416928
1690, 4.959595959595959, 57, 0.050712890625, 1.4402230909536593
1695, 5.187429854096521, 56, 0.051591796875, 1.6512237881409237
1700, 5.404040404040404, 56, 0.052822265625, 1.7939706082188058
1705, 5.610549943883277, 53, 0.052646484375, 1.9770872478961246
1710, 6.378226711560045, 54, 0.052822265625, 2.0294803672190755
1715, 6.478114478114478, 53, 0.053173828125, 2.0665389150328703
1720, 6.662177328843996, 52, 0.053701171875, 2.1823750655015464
1725, 6.710437710437711, 54, 0.054052734375, 2.324219851961243
1730, 6.79685746352413, 56, 0.052998046875, 2.349589547472715
1735, 6.941638608305276, 58, 0.051416015625, 2.7116547365288715
1740, 6.982042648709315, 60, 0.04833984375, 2.9078366312297295
1745, 7.214365881032547, 60, 0.047724609375, 3.134942386975017
1750, 7.2592592592592595, 59, 0.04693359375, 3.1121096610146926
1755, 7.325476992143659, 58, 0.0459228515625, 3.4108519199375587
1760, 8.463524130190796, 56, 0.045615234375, 3.7985196597198954
1765, 7.604938271604938, 54, 0.04587890625, 4.248977395893125
1770, 7.68013468013468, 54, 0.0460107421875, 4.987616080709631
1775, 7.75645342312009, 54, 0.046318359375, 5.78398491709002
1780, 6.9393939393939394, 51, 0.0461865234375, 6.126095261062219
1785, 7.085297418630752, 50, 0.0460986328125, 6.464949827443779
1790, 7.213243546576879, 50, 0.04462646484375, 7.168984417719294
1795, 6.344556677890011, 50, 0.04423095703125, 8.145971391866079
1800, 5.356902356902357, 49, 0.04427490234375, 8.330993990658772
1805, 6.365881032547699, 51, 0.04445068359375, 8.096909219601947
1810, 6.429854096520764, 52, 0.04423095703125, 7.95393982742687
1815, 6.02020202020202, 50, 0.04396728515625, 7.551013566495765
1820, 6.061728395061729, 49, 0.04357177734375, 7.3022240618565455
1825, 4.117845117845118, 46, 0.04352783203125, 7.37820894259002
1830, 4.099887766554433, 48, 0.04359375, 7.173356579364731
1835, 5.245791245791246, 47, 0.0432421875, 7.1362199257754035
1840, 5.322109988776655, 48, 0.04300048828125, 7.194582557942663
1845, 5.3512906846240185, 48, 0.04291259765625, 7.256145031045527
1850, 5.367003367003368, 48, 0.04291259765625, 7.264814331683588
1855, 5.367003367003368, 48, 0.04304443359375, 7.280226421706807
1860, 5.37598204264871, 48, 0.04291259765625, 7.053005122267263
1865, 6.375982042648709, 52, 0.041572265625, 6.803377740311546
1870, 7.355780022446689, 55, 0.041572265625, 6.306765950674483
1875, 7.415263748597082, 54, 0.041748046875, 6.208356050256351
1880, 7.438832772166106, 53, 0.04194580078125, 5.936753639731426
1885, 7.544332210998878, 52, 0.04172607421875, 5.83428209217021
1890, 7.529741863075197, 53, 0.04172607421875, 5.669565380047056
1895, 8.610549943883278, 55, 0.0417041015625, 5.699982000633193
1900, 8.707070707070708, 53, 0.041484375, 5.6187323208196185
1905, 8.663299663299663, 53, 0.041484375, 5.48291327749
1910, 7.679012345679012, 51, 0.040693359375, 5.453920472338296
1915, 7.735129068462402, 51, 0.03974853515625, 5.397598278135224
1920, 7.758698092031426, 51, 0.03974853515625, 5.28200760296108
1925, 8.727272727272728, 55, 0.0394189453125, 5.226208146888075
1930, 8.756453423120089, 53, 0.03935302734375, 5.150592580211655
1935, 9.80695847362514, 55, 0.0394189453125, 5.081345203510108
1940, 8.764309764309765, 54, 0.0394189453125, 4.808262233411193
1945, 9.78675645342312, 55, 0.0394189453125, 4.868947337877618
1950, 9.815937149270484, 53, 0.0394189453125, 4.938301742982104
1955, 10.790123456790123, 55, 0.039287109375, 4.905176452272477
1960, 9.879910213243546, 54, 0.03908935546875, 4.942743421704074
1965, 9.906846240179574, 55, 0.03829833984375, 4.783986853769585
1970, 10.003367003367003, 56, 0.037353515625, 5.225948724133625
1975, 10.021324354657688, 57, 0.03636474609375, 5.805979119948883
1980, 10.185185185185185, 56, 0.0355078125, 6.389340774805615
1985, 10.232323232323234, 55, 0.03491455078125, 6.629010815362002
1990, 10.290684624017956, 54, 0.03412353515625, 6.927288940440281
1995, 9.429854096520764, 53, 0.033134765625, 6.8215415336989365
2000, 9.5331088664422, 50, 0.03234375, 7.23116598884731
2005, 9.597081930415264, 48, 0.03135498046875, 6.993121442160556
2010, 8.539842873176207, 47, 0.03056396484375, 7.591845017476629
2015, 8.545454545454545, 48, 0.03016845703125, 7.496482710457961
2020, 8.585858585858585, 48, 0.02924560546875, 8.071521792106985
2025, 7.597081930415264, 46, 0.02898193359375, 8.136079986904768
2030, 7.591470258136924, 46, 0.0287841796875, 8.294294723549378
2035, 7.638608305274971, 45, 0.02819091796875, 8.774086330737054
2040, 7.723905723905723, 47, 0.02726806640625, 9.101459458226788
2045, 7.723905723905723, 47, 0.02726806640625, 8.607715695324732
2050, 7.77665544332211, 45, 0.02687255859375, 8.30819587354048
2055, 7.699214365881033, 45, 0.02687255859375, 8.062746299225386
2060, 6.703703703703703, 44, 0.02647705078125, 7.816055028204317
2065, 5.682379349046015, 42, 0.02612548828125, 7.647711679431122
2070, 5.714927048260381, 42, 0.0255322265625, 7.38946134089264
2075, 4.608305274971942, 42, 0.02533447265625, 7.051155429274563
2080, 5.622895622895623, 41, 0.02513671875, 6.8900283494468555
2085, 5.666666666666666, 41, 0.02478515625, 6.8897204294473235
2090, 5.692480359147026, 40, 0.02458740234375, 6.876716478490234
2095, 5.735129068462402, 39, 0.023994140625, 6.858056466645532
2100, 5.732884399551066, 40, 0.02379638671875, 6.88230341686761
2105, 4.675645342312009, 39, 0.02340087890625, 6.702076784071672
2110, 5.696969696969697, 44, 0.023203125, 6.27653603478311
2115, 5.738496071829405, 42, 0.02300537109375, 6.25140860871498
2120, 4.6846240179573515, 42, 0.0228076171875, 6.195938630413639
2125, 4.682379349046015, 43, 0.02260986328125, 6.087640101349116
2130, 4.858585858585859, 43, 0.02260986328125, 5.890142596188293
2135, 6.79685746352413, 47, 0.02260986328125, 5.906600721618361
2140, 6.806958473625141, 47, 0.02221435546875, 5.756716641055639
2145, 6.791245791245791, 48, 0.02221435546875, 5.323319338063833
2150, 6.784511784511785, 49, 0.0221484375, 5.183564492448011
2155, 7.854096520763187, 51, 0.0221484375, 4.969608861857119
2160, 7.851851851851851, 51, 0.0217529296875, 4.904589107071663
2165, 7.836139169472503, 52, 0.0217529296875, 4.855214730781458
2170, 7.820426487093153, 53, 0.0217529296875, 4.992365776032028
2175, 7.8047138047138045, 54, 0.02155517578125, 4.963716446579687
2180, 7.8047138047138045, 54, 0.02155517578125, 5.029548948299961
2185, 8.794612794612796, 54, 0.02155517578125, 5.095381450020236
2190, 8.747474747474747, 57, 0.02155517578125, 5.0460070737300295
2195, 8.73063973063973, 58, 0.021456298828125, 5.000086871912802
2200, 8.767676767676766, 55, 0.021456298828125, 5.13175187535335
2205, 8.751964085297418, 56, 0.021060791015625, 5.0970069438898715
2210, 8.79685746352413, 56, 0.020863037109375, 5.354241348759832
2215, 8.781144781144782, 57, 0.020863037109375, 5.5517388539206545
2220, 8.80246913580247, 58, 0.020863037109375, 6.012566365962575
2225, 8.755331088664423, 61, 0.020863037109375, 6.144231369403124
2230, 8.771043771043772, 60, 0.020863037109375, 6.358186999994015
2235, 8.769921436588103, 60, 0.020665283203125, 6.543493301132563
2240, 8.769921436588103, 60, 0.020665283203125, 6.8232814334437295
2245, 8.707070707070708, 64, 0.020665283203125, 6.8068233080136595
2250, 8.707070707070708, 64, 0.020665283203125, 6.708074555433249
2255, 9.911335578002245, 64, 0.020467529296875, 6.995651512536423
2260, 9.895622895622894, 65, 0.020467529296875, 6.995651512536423
2265, 9.956228956228957, 63, 0.020467529296875, 7.127316515976971
2270, 9.955106621773288, 63, 0.020269775390625, 7.246790315395246
2275, 11.078563411896745, 65, 0.020269775390625, 7.814595642732612
2280, 11.011223344556678, 64, 0.020269775390625, 8.415317220930115
2285, 10.011223344556678, 61, 0.020269775390625, 8.217819715769293
2290, 9.99551066217733, 62, 0.020269775390625, 7.876313613095371
2295, 8.976430976430978, 62, 0.020269775390625, 7.658243451146961
2300, 8.99551066217733, 61, 0.020269775390625, 7.390798912908349
2305, 8.947250280583614, 60, 0.020269775390625, 7.045178278876909
2310, 7.937149270482603, 57, 0.020269775390625, 6.7736192092807785
2315, 7.976430976430976, 55, 0.020269775390625, 6.683099519415402
2320, 7.966329966329965, 56, 0.020269775390625, 6.666641393985333
2325, 7.957351290684624, 57, 0.020269775390625, 6.465029357466994
2330, 8.907968574635241, 59, 0.020269775390625, 6.467086623145752
